post_idx,target,stance,stance_type,explanation
4119400723,Democrats,AGAINST,EXPLICIT,"The comment 'Wow! She's that bad?' is directed towards Kamala Harris, a Democrat, implying a negative stance towards Democrats."
4119400723,Kamala Harris,AGAINST,EXPLICIT,The comment 'Wow! She's that bad?' directly expresses a negative opinion towards Kamala Harris.
4138528515,China,AGAINST,EXPLICIT,"The comment mentions 'the trade agreement assures the 3 nations more leverage to negotiate with China to reverse the trade imbalance', indicating a negative stance towards China's trade practices."
4138528515,The economy is good,FAVOR,EXPLICIT,"The comment mentions 'The US GDP is more than $20 trillion, Canada's GDP is $1.98 trillion', indicating a positive stance towards the US economy."
4176830197,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment implies a negative view of the 'left wing crowd', which can be associated with mainstream or liberal media."
4176830197,Elites,AGAINST,EXPLICIT,The mention of 'left wing crowd' and 'indoctrinated millenials' suggests a negative view of elites who might be perceived as influencing these groups.
4176830197,Socialism / Communism,AGAINST,IMPLICIT,"The negative tone towards the 'left wing crowd' might imply a negative stance towards socialism or communism, often associated with left-wing ideologies."
4176830197,Democrats,AGAINST,IMPLICIT,"The comment's negative tone towards the 'left wing crowd' could imply a negative stance towards Democrats, often associated with left-wing ideologies in the US."
4176830197,Climate change is real,AGAINST,IMPLICIT,"The comment's tone suggests skepticism or dismissal of left-wing causes, which might include climate change."
4176830197,Capitalism / Liberalism,AGAINST,IMPLICIT,"The negative tone towards the 'left wing crowd' might imply a negative stance towards liberalism, often associated with left-wing ideologies."
4176830197,Diversity (DEI),AGAINST,IMPLICIT,The use of 'indoctrinated millenials' suggests a negative view of diversity initiatives often associated with left-wing ideologies.
4176830197,Woke,AGAINST,IMPLICIT,"The term 'indoctrinated millenials' implies a negative stance towards 'woke' culture, often associated with left-wing ideologies."
4176830197,Climate change is a problem,AGAINST,IMPLICIT,"The comment's tone suggests skepticism or dismissal of left-wing causes, which might include climate change as a problem."
4218633507,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment states 'The left are all communists who want to control what we do in our private lives when they disagree with it.', which indicates a negative stance towards mainstream/liberal media."
4218633507,Socialism / Communism,AGAINST,EXPLICIT,"The comment states 'The left are all communists who want to control what we do in our private lives when they disagree with it.', which indicates a negative stance towards socialism/communism."
4218633507,Democrats,AGAINST,EXPLICIT,"The comment states 'The left are all communists who want to control what we do in our private lives when they disagree with it.', which indicates a negative stance towards Democrats."
4218633507,Diversity (DEI),AGAINST,EXPLICIT,"The comment implies that diversity and inclusion efforts are overreaching, as it mentions 'The left are all communists who want to control what we do in our private lives when they disagree with it.'"
4218633507,Woke,AGAINST,EXPLICIT,"The comment implies that being 'woke' is equivalent to being overly controlling, as it mentions 'The left are all communists who want to control what we do in our private lives when they disagree with it.'"
4218633507,Gay / LGTBQ+,AGAINST,EXPLICIT,"The comment mentions 'the ""right"" of transgenders going into the girls' bathrooms' in a negative light, indicating a negative stance towards LGBTQ+ individuals."
4218633507,Journalists and the press,AGAINST,EXPLICIT,"The comment implies that journalists and the press are overly controlling, as it mentions 'The left are all communists who want to control what we do in our private lives when they disagree with it.'"
4431773691,Socialism / Communism,AGAINST,EXPLICIT,"The comment states 'the danger of socialism' and 'greed overcame common sense' when referring to the situation in Venezuela, indicating a negative stance towards socialism."
4431773691,Democrats,AGAINST,EXPLICIT,"The comment states 'Many of the Dems running for president in 2020 will be promising cradle to grave entitlements which will eventually bankrupt our nation', indicating a negative stance towards Democrats."
4431773691,Government spending,AGAINST,IMPLICIT,"The comment mentions 'cradle to grave entitlements' and 'bankrupt our nation', implying a negative stance towards excessive government spending."
4431773691,Social welfare,AGAINST,EXPLICIT,"The comment mentions 'cradle to grave entitlements' in a negative context, indicating a negative stance towards social welfare."
4431773691,Capitalism / Liberalism,FAVOR,IMPLICIT,The comment implies a positive stance towards capitalism by criticizing socialism and warning about the dangers of 'cradle to grave entitlements'.
4452531832,Fascism / Nazism,AGAINST,EXPLICIT,"The commenter refers to the students as 'nasty, little fascists', indicating a clear negative stance towards fascism."
4473466301,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment mentions 'despicable hosts who disrespected Pres.Trump', implying a negative view of mainstream media."
4473466301,Donald Trump,FAVOR,EXPLICIT,"The comment mentions 'Pres.Trump, the man I voted', indicating a positive view of Trump."
4473466301,Journalists and the press,AGAINST,EXPLICIT,"The comment implies a negative view of journalists, specifically those who 'disrespected Pres.Trump'."
4520365121,Donald Trump,AGAINST,EXPLICIT,This is one issue I don't agree with Pres.Trump.
4520365121,Immigration / immigrants,AGAINST,EXPLICIT,DACA amnesty will encourage more illegal aliens to cross our border hoping that their children will get amnesty in the future.
4555154868,Elites,AGAINST,EXPLICIT,"The comment uses the term 'Phonies with gigantic egos', which implies a negative attitude towards elites."
4555154868,Donald Trump,AGAINST,IMPLICIT,"The comment's tone and language suggest a negative attitude, which can be inferred as being against Donald Trump, given the context of the article about anti-Trump concerts."
4555154868,Politicians,AGAINST,EXPLICIT,"The comment uses the term 'Phonies with gigantic egos', which implies a negative attitude towards politicians."
4581375491,Mainstream / liberal media,AGAINST,IMPLICIT,"The comment implies a negative stance towards mainstream or liberal media by using the phrase 'Typical of leftists', which suggests a dismissive or critical attitude."
4581375491,Diversity (DEI),AGAINST,IMPLICIT,"The comment implies a negative stance towards diversity by questioning Google's anti-racism stance, suggesting that the commenter does not take the issue of racism seriously."
4581375491,Woke,AGAINST,IMPLICIT,"The comment implies a negative stance towards 'woke' culture by using the phrase 'Typical of leftists', which suggests a dismissive or critical attitude towards progressive or liberal ideologies."
4581375491,Black people,AGAINST,IMPLICIT,"The comment implies a negative stance towards the concerns of black people by downplaying the issue of racism at Google, suggesting that the commenter does not take the issue seriously."
4606132000,Science / Scientists,AGAINST,EXPLICIT,"The comment states 'Every statistic cited by vegetarians and vegans are misleading, at best', implying that the science behind vegetarianism and veganism is flawed."
4606132000,Politicians,AGAINST,EXPLICIT,"The comment criticizes Andrew Yang for citing a United Nations study, implying that politicians are misinformed or misleading."
4606132000,Democrats,AGAINST,EXPLICIT,"The comment criticizes Andrew Yang, a Democrat, for his statement on vegetarianism, implying that Democrats are misinformed or misleading."
4606132000,Climate change is real,AGAINST,EXPLICIT,"The comment implies that climate change can not be solved by reducing meat consumption, which is a common argument made by those who accept the reality of climate change."
4606132000,Climate change is a problem,AGAINST,EXPLICIT,"The comment implies that reducing meat consumption is not a viable solution to climate change, which is a common argument made by those who do not accept the severity of the problem."
4606132000,Vegetarians / Vegans,AGAINST,EXPLICIT,"The comment states 'Every statistic cited by vegetarians and vegans are misleading, at best', implying that vegetarians and vegans are misinformed or misleading."
4622429977,Elites,AGAINST,EXPLICIT,"The comment mentions 'politician parasites' which implies a negative view of elites, specifically referencing 'Hill & Bill, Barry, Namcy, Maxine & Elijah' as examples."
4622429977,Donald Trump,FAVOR,EXPLICIT,"The comment states that Trump is 'the only US President who donates his salary', which suggests a positive view of Trump."
4622429977,Politicians,AGAINST,EXPLICIT,"The comment refers to 'politician parasites', indicating a negative view of politicians."
4622429977,Democrats,AGAINST,IMPLICIT,"The comment mentions Bernie Sanders in a context that implies criticism, and also references 'Hill & Bill' and other Democratic figures as 'politician parasites'."
4622429977,Hillary Clinton,AGAINST,EXPLICIT,"The comment mentions 'Hill & Bill' as examples of 'politician parasites', indicating a negative view."
4622429977,Nancy Pelosi,AGAINST,EXPLICIT,"The comment mentions 'Namcy' (apparently a typo for Nancy) as one of the 'politician parasites', indicating a negative view."
4622429977,Barack Obama,AGAINST,EXPLICIT,"The comment mentions 'Barry' as one of the 'politician parasites', indicating a negative view."
4646366509,Elites,AGAINST,EXPLICIT,"The comment mentions 'Vatican officials' who 'have ignored all the abuse that happened and is still happening within the Catholic church', implying a negative view of these elite individuals."
4646366509,Christians,AGAINST,EXPLICIT,"The comment criticizes Vatican officials for ignoring abuse, implying a negative view of the Catholic church and its leaders."
4669207710,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment mentions 'left wing, media hacks', indicating a negative stance towards mainstream/liberal media."
4669207710,Journalists and the press,AGAINST,EXPLICIT,"The comment mentions 'media hacks', which implies a negative stance towards journalists and the press."
4688428694,Socialism / Communism,AGAINST,EXPLICIT,"The comment mentions 'liberal/socialist justices' in a negative context, indicating the commenter's stance against socialism/communism."
4688428694,Immigration / immigrants,AGAINST,IMPLICIT,"The comment implies a negative view of immigration/immigrants by expressing a desire to challenge something related to immigration in court, which suggests the commenter may be against certain aspects of immigration."
4710185668,Politicians,AGAINST,EXPLICIT,"The comment implies that the politician, Pete Buttigieg, is pandering to a specific group, suggesting that the commenter has a negative view of politicians."
4710185668,Democrats,AGAINST,EXPLICIT,"The comment mentions Pete Buttigieg, a Democratic candidate, and implies that he is pandering to a specific group, suggesting that the commenter has a negative view of Democrats."
4710185668,Immigration / immigrants,AGAINST,EXPLICIT,"The comment refers to 'illegal Mexicans' and implies that Pete Buttigieg is pandering to them, suggesting that the commenter has a negative view of immigration or immigrants."
4755223978,Mainstream / liberal media,AGAINST,EXPLICIT,The comment mentions 'left wing media hacks' which indicates a negative stance towards mainstream or liberal media.
4755223978,Democrats,AGAINST,EXPLICIT,The comment mentions 'Democrat Party co-conspirators' which indicates a negative stance towards Democrats.
4755223978,Journalists and the press,AGAINST,EXPLICIT,The comment mentions 'left wing media hacks' which indicates a negative stance towards journalists and the press.
4789965759,Immigration / immigrants,FAVOR,EXPLICIT,"The comment states 'Sweden, Germany and France will still let them in and allow them refugee status', indicating a favorable stance towards immigration and immigrants."
4813050627,Feminism,AGAINST,EXPLICIT,"The comment suggests that Taylor Swift is being overly sensitive and entitled, which is a negative stance towards feminism."
4835947699,Socialism / Communism,AGAINST,EXPLICIT,"The comment implies that socialism has already brought down Venezuela, as stated: ""No virus can bring down Venezuela...that's already been done by Mauro a long time ago. Brutally and tragically."""
4835947699,Politicians,AGAINST,EXPLICIT,"The comment criticizes Mauro (likely referring to Maduro), implying that he has already caused significant harm to Venezuela."
4865240050,Democrats,AGAINST,EXPLICIT,"The comment states 'Voting by mail has always been the Democrats' wet dream', implying a negative tone towards the Democrats' stance on voting by mail."
4917737314,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment mentions 'the US media's descent to such a depraved state', indicating a negative view of the mainstream media."
4917737314,Elites,AGAINST,EXPLICIT,"The comment refers to 'these officials' and 'crooks & thugs', implying a negative view of elites."
4917737314,Donald Trump,FAVOR,EXPLICIT,"The comment mentions 'an American citizen and a patriot' in reference to Michael Flynn, who was part of the Trump administration, indicating a positive view of Trump."
4917737314,Politicians,AGAINST,EXPLICIT,"The comment refers to 'these officials' and 'crooks & thugs', implying a negative view of politicians."
4917737314,Democrats,AGAINST,EXPLICIT,"The comment mentions 'Democrats will be more emboldened to commit crimes', indicating a negative view of Democrats."
4917737314,Barack Obama,AGAINST,EXPLICIT,"The comment mentions 'Obama administration officials' in a negative context, indicating a negative view of Obama."
4917737314,Republicans (GOP),FAVOR,IMPLICIT,"The comment's tone and language suggest a positive view of Republicans, as they are not criticized and are implied to be victims of Democratic corruption."
4917737314,Journalists and the press,AGAINST,EXPLICIT,"The comment mentions 'the US media's descent to such a depraved state', indicating a negative view of journalists and the press."
4939992820,Donald Trump,AGAINST,EXPLICIT,"The comment mentions 'the snake son-in-law in the WH is not continuing to influence Pres,Trump's response', implying a negative opinion of Trump's actions and decisions."
4939992820,Right-wing media,FAVOR,EXPLICIT,"The comment mentions 'Tucker Carslon has a great video', implying a positive opinion of right-wing media."
4957168538,Mainstream / liberal media,AGAINST,EXPLICIT,"The comment mentions 'mainstream media fueling the flames of racism', indicating a negative stance towards the mainstream media."
4957168538,Elites,AGAINST,EXPLICIT,"The comment criticizes 'the pompousity I see among so many of the privileged Hollywood community', implying a negative stance towards elites."
4957168538,Christians,FAVOR,EXPLICIT,"The comment mentions 'the Left's attack on people of faith', indicating a positive stance towards Christians."
4957168538,The police (cops),FAVOR,EXPLICIT,"The comment mentions 'demonizing all police because of what some may do', indicating a positive stance towards the police."
4957168538,Socialism / Communism,AGAINST,EXPLICIT,"The comment mentions 'Marxist cultural propaganda', indicating a negative stance towards socialism/communism."
4957168538,Democrats,AGAINST,EXPLICIT,"The comment mentions 'the Democratic Party, a political party that has ruined every city they are in power in', indicating a negative stance towards Democrats."
4957168538,Immigration / immigrants,AGAINST,EXPLICIT,"The comment mentions 'the lack of assimilation we see from far too many in our immigrant population today', indicating a negative stance towards immigration/immigrants."
4957168538,Woke,AGAINST,EXPLICIT,"The comment implies a negative stance towards 'woke' culture, mentioning 'the pomposity I see among so many of the privileged Hollywood community'."
4957168538,Abortion,AGAINST,EXPLICIT,"The comment mentions 'innocent unborn babies being aborted', indicating a negative stance towards abortion."
4957168538,Journalists and the press,AGAINST,EXPLICIT,"The comment mentions 'mainstream media fueling the flames of racism', indicating a negative stance towards journalists and the press."
5033489102,Donald Trump,FAVOR,EXPLICIT,"The comment states 'Pres.Trump rearranged the deck chairs of US-Commie china trade', implying that Trump's actions were beneficial."
5033489102,Socialism / Communism,AGAINST,EXPLICIT,"The comment refers to 'US-Commie china trade', using a derogatory term 'Commie' to describe China, indicating a negative stance towards communism."
5033489102,China,AGAINST,EXPLICIT,"The comment uses the term 'US-Commie china trade', which has a negative connotation, and also states that 'China lost hundreds of billions' due to Trump's actions, implying that the commenter views this as a positive outcome."
5078731030,Elites,AGAINST,EXPLICIT,"The comment mentions 'useful idiots for Marxist communists', implying that the elites (in this case, NFL players like Stafford) are being manipulated or used for a particular ideology, showing a negative stance towards them."
5078731030,Socialism / Communism,AGAINST,EXPLICIT,"The comment explicitly mentions 'Marxist communists' in a negative context, showing a clear anti-communist stance."
5078731030,Sport,AGAINST,EXPLICIT,"The comment suggests that 'Americans should walk away from NFL, NBA, MLB and even hockey', implying a negative stance towards sports, at least in their current state."
5078731030,Diversity (DEI),AGAINST,EXPLICIT,"The comment criticizes Stafford for supporting BLM, implying that the commenter is against diversity and inclusion initiatives."
5078731030,Woke,AGAINST,EXPLICIT,"The comment implies that Stafford and his 'BLM supporting friends' are 'woke', which is used in a pejorative manner, indicating a negative stance."
5078731030,Black people,AGAINST,EXPLICIT,"The comment criticizes BLM and implies that the issues Stafford is discussing are not real, which could be perceived as a negative stance towards the Black community."
5106639331,Politicians,AGAINST,EXPLICIT,"The commenter calls Lindsey Graham a 'big coward', indicating a negative stance towards him as a politician."
5106639331,Republicans (GOP),AGAINST,EXPLICIT,"The commenter calls Lindsey Graham a 'big coward', indicating a negative stance towards him as a Republican politician."
5946716108,Elites,AGAINST,EXPLICIT,"The comment mentions 'the globalists' worst enemies are the middle class', implying that the elites (globalists) are against the middle class."
5946716108,Politicians,AGAINST,EXPLICIT,"The comment mentions 'corrupt GOP', implying that the politicians (in this case, the GOP) are corrupt."
5946716108,Government spending,AGAINST,EXPLICIT,"The comment mentions 'the globalists' worst enemies are the middle class whose lifestyle they've described as 'UNSUSTAINABLE'', implying that the government spending is against the middle class."
5946716108,Capitalism / Liberalism,AGAINST,EXPLICIT,"The comment mentions 'the globalists' worst enemies are the middle class whose lifestyle they've described as 'UNSUSTAINABLE'', implying that the capitalism/liberalism is against the middle class."
5946716108,Republicans (GOP),AGAINST,EXPLICIT,"The comment mentions 'corrupt GOP', implying that the Republicans (GOP) are corrupt."
5946716108,The economy is good,AGAINST,EXPLICIT,"The comment mentions 'the globalists' worst enemies are the middle class whose lifestyle they've described as 'UNSUSTAINABLE'', implying that the economy is not good for the middle class."
